caseid,task,user,end_timestamp,start_timestamp,Activity,Resource,@@startevent_concept:name,@@startevent_org:resource,@@startevent_Activity,@@startevent_Resource,@@duration
Case187,Final Inspection Q.C.,ID4493,2012-01-27 15:00:00.000000,2012-01-27 13:49:00.000000,Final Inspection Q.C.,ID4493,Final Inspection Q.C.,ID4493,Final Inspection Q.C.,ID4493,4260.0
Case187,Round Grinding,ID4385,2012-01-29 08:15:00.000000,2012-01-29 07:00:00.000000,Round Grinding,ID4385,Round Grinding,ID4385,Round Grinding,ID4385,4500.0
Case187,Final Inspection Q.C.,ID4493,2012-01-29 14:05:00.000000,2012-01-29 13:50:00.000000,Final Inspection Q.C.,ID4493,Final Inspection Q.C.,ID4493,Final Inspection Q.C.,ID4493,900.0
Case187,Final Inspection Q.C.,ID4493,2012-01-29 14:14:00.000000,2012-01-29 14:05:00.000000,Final Inspection Q.C.,ID4493,Final Inspection Q.C.,ID4493,Final Inspection Q.C.,ID4493,540.0
Case187,Final Inspection Q.C.,ID4493,2012-01-29 17:36:00.000000,2012-01-29 16:35:00.000000,Final Inspection Q.C.,ID4493,Final Inspection Q.C.,ID4493,Final Inspection Q.C.,ID4493,3660.0
Case187,Final Inspection Q.C.,ID4493,2012-01-29 19:19:00.000000,2012-01-29 17:24:00.000000,Final Inspection Q.C.,ID4493,Final Inspection Q.C.,ID4493,Final Inspection Q.C.,ID4493,6900.0
Case187,Final Inspection Q.C.,ID4493,2012-01-29 20:44:00.000000,2012-01-29 20:42:00.000000,Final Inspection Q.C.,ID4493,Final Inspection Q.C.,ID4493,Final Inspection Q.C.,ID4493,120.0
Case187,Packing,ID4820,2012-01-30 08:00:00.000000,2012-01-30 07:00:00.000000,Packing,ID4820,Packing,ID4820,Packing,ID4820,3600.0
Case187,Packing,ID4291,2012-01-31 08:00:00.000000,2012-01-31 07:00:00.000000,Packing,ID4291,Packing,ID4291,Packing,ID4291,3600.0
Case187,Packing,ID4491,2012-02-09 08:00:00.000000,2012-02-09 07:00:00.000000,Packing,ID4491,Packing,ID4491,Packing,ID4491,3600.0
Case187,Final Inspection Q.C.,ID4493,2012-02-09 16:51:00.000000,2012-02-09 13:50:00.000000,Final Inspection Q.C.,ID4493,Final Inspection Q.C.,ID4493,Final Inspection Q.C.,ID4493,10860.0
Case187,Laser Marking,ID0998,2012-02-27 08:15:00.000000,2012-02-27 07:00:00.000000,Laser Marking,ID0998,Laser Marking,ID0998,Laser Marking,ID0998,4500.0
Case187,End,End,2012-02-27 08:15:00.000001,2012-02-27 08:15:00.000001,,,,,,,
Case188,Start,Start,2012-01-02 19:14:59.999999,2012-01-02 19:14:59.999999,,,,,,,
Case188,Laser Marking,ID0998,2012-01-02 21:00:00.000000,2012-01-02 19:15:00.000000,Laser Marking,ID0998,Laser Marking,ID0998,Laser Marking,ID0998,6300.0
Case188,Lapping,ID4882,2012-01-02 19:50:00.000000,2012-01-02 19:20:00.000000,Lapping,ID4882,Lapping,ID4882,Lapping,ID4882,1800.0
Case188,Lapping,ID4882,2012-01-02 23:00:00.000000,2012-01-02 20:20:00.000000,Lapping,ID4882,Lapping,ID4882,Lapping,ID4882,9600.0
Case188,Lapping,ID0998,2012-01-03 00:00:00.000000,2012-01-02 23:00:00.000000,Lapping,ID0998,Lapping,ID0998,Lapping,ID0998,3600.0
Case188,Turning & Milling Q.C.,ID4618,2012-01-17 18:22:00.000000,2012-01-17 18:18:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,240.0
Case188,Round Grinding,ID4445,2012-02-01 21:34:00.000000,2012-02-01 19:24:00.000000,Round Grinding,ID4445,Round Grinding,ID4445,Round Grinding,ID4445,7800.0
Case188,Round Grinding,ID4445,2012-02-02 00:59:00.000000,2012-02-01 21:34:00.000000,Round Grinding,ID4445,Round Grinding,ID4445,Round Grinding,ID4445,12300.0
Case188,Round Grinding,ID0420,2012-02-02 13:47:00.000000,2012-02-02 03:24:00.000000,Round Grinding,ID0420,Round Grinding,ID0420,Round Grinding,ID0420,37380.0
Case188,Round Grinding,ID4445,2012-02-02 16:57:00.000000,2012-02-02 14:02:00.000000,Round Grinding,ID4445,Round Grinding,ID4445,Round Grinding,ID4445,10500.0
Case188,Final Inspection Q.C.,ID4618,2012-02-02 16:23:00.000000,2012-02-02 16:19:00.000000,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,240.0
Case188,Round Grinding,ID4445,2012-02-02 20:31:00.000000,2012-02-02 17:36:00.000000,Round Grinding,ID4445,Round Grinding,ID4445,Round Grinding,ID4445,10500.0
Case188,Laser Marking,ID0998,2012-02-02 17:40:00.000000,2012-02-02 17:38:00.000000,Laser Marking,ID0998,Laser Marking,ID0998,Laser Marking,ID0998,120.0
Case188,Lapping,ID0998,2012-02-02 20:30:00.000000,2012-02-02 20:29:00.000000,Lapping,ID0998,Lapping,ID0998,Lapping,ID0998,60.0
Case188,Round Grinding,ID4445,2012-02-02 20:55:00.000000,2012-02-02 20:32:00.000000,Round Grinding,ID4445,Round Grinding,ID4445,Round Grinding,ID4445,1380.0
Case188,Round Grinding,ID0420,2012-02-03 07:55:00.000000,2012-02-03 02:58:00.000000,Round Grinding,ID0420,Round Grinding,ID0420,Round Grinding,ID0420,17820.0
Case188,Final Inspection Q.C.,ID4618,2012-02-03 19:54:00.000000,2012-02-03 17:36:00.000000,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,8280.0
Case188,Round Grinding,ID4445,2012-02-05 08:15:00.000000,2012-02-05 05:45:00.000000,Round Grinding,ID4445,Round Grinding,ID4445,Round Grinding,ID4445,9000.0
Case188,Round Grinding,ID4445,2012-02-05 13:53:00.000000,2012-02-05 07:00:00.000000,Round Grinding,ID4445,Round Grinding,ID4445,Round Grinding,ID4445,24780.0
Case188,Final Inspection Q.C.,ID4618,2012-02-05 18:32:00.000000,2012-02-05 14:28:00.000000,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,14640.0
Case188,Final Inspection Q.C.,ID4618,2012-02-05 21:07:00.000000,2012-02-05 21:04:00.000000,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,180.0
Case188,Turning & Milling Q.C.,ID4618,2012-02-05 21:18:00.000000,2012-02-05 21:15:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,180.0
Case188,Turning & Milling Q.C.,ID4618,2012-02-05 21:43:00.000000,2012-02-05 21:16:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,1620.0
Case188,Turning & Milling Q.C.,ID4618,2012-02-05 21:43:00.000000,2012-02-05 21:17:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,1560.0
Case188,Final Inspection Q.C.,ID4618,2012-02-05 21:44:00.000000,2012-02-05 21:39:00.000000,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,300.0
Case188,Packing,ID4820,2012-02-06 08:00:00.000000,2012-02-06 07:00:00.000000,Packing,ID4820,Packing,ID4820,Packing,ID4820,3600.0
Case188,Final Inspection Q.C.,ID4618,2012-02-07 01:01:00.000000,2012-02-06 14:14:00.000000,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,38820.0
Case188,Packing,ID4491,2012-02-07 08:00:00.000000,2012-02-07 07:00:00.000000,Packing,ID4491,Packing,ID4491,Packing,ID4491,3600.0
Case188,Final Inspection Q.C.,ID4618,2012-02-07 22:03:00.000000,2012-02-07 20:48:00.000000,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,4500.0
Case188,End,End,2012-02-07 22:03:00.000001,2012-02-07 22:03:00.000001,,,,,,,
Case189,Start,Start,2012-01-02 06:59:59.999999,2012-01-02 06:59:59.999999,,,,,,,
Case189,Turning & Milling Q.C.,ID4163,2012-01-02 08:15:00.000000,2012-01-02 07:00:00.000000,Turning & Milling Q.C.,ID4163,Turning & Milling Q.C.,ID4163,Turning & Milling Q.C.,ID4163,4500.0
Case189,Turning & Milling Q.C.,ID4163,2012-01-02 21:00:00.000000,2012-01-02 20:00:00.000000,Turning & Milling Q.C.,ID4163,Turning & Milling Q.C.,ID4163,Turning & Milling Q.C.,ID4163,3600.0
Case189,Turning & Milling Q.C.,ID4163,2012-01-02 23:10:00.000000,2012-01-02 21:00:00.000000,Turning & Milling Q.C.,ID4163,Turning & Milling Q.C.,ID4163,Turning & Milling Q.C.,ID4163,7800.0
Case189,Final Inspection Q.C.,ID4163,2012-01-03 20:00:00.000000,2012-01-03 14:00:00.000000,Final Inspection Q.C.,ID4163,Final Inspection Q.C.,ID4163,Final Inspection Q.C.,ID4163,21600.0
Case189,Final Inspection Q.C.,ID4163,2012-01-04 19:50:00.000000,2012-01-04 17:00:00.000000,Final Inspection Q.C.,ID4163,Final Inspection Q.C.,ID4163,Final Inspection Q.C.,ID4163,10200.0
Case189,Packing,ID4820,2012-01-05 08:00:00.000000,2012-01-05 07:00:00.000000,Packing,ID4820,Packing,ID4820,Packing,ID4820,3600.0
Case189,End,End,2012-01-05 08:00:00.000001,2012-01-05 08:00:00.000001,,,,,,,
Case19,Start,Start,2012-01-30 17:58:59.999999,2012-01-30 17:58:59.999999,,,,,,,
Case19,Turning & Milling,ID4167,2012-01-30 23:10:00.000000,2012-01-30 17:59:00.000000,Turning & Milling,ID4167,Turning & Milling,ID4167,Turning & Milling,ID4167,18660.0
Case19,Turning & Milling Q.C.,ID4163,2012-01-31 01:05:00.000000,2012-01-31 00:00:00.000000,Turning & Milling Q.C.,ID4163,Turning & Milling Q.C.,ID4163,Turning & Milling Q.C.,ID4163,3900.0
Case19,Turning & Milling,ID4932,2012-01-31 13:40:00.000000,2012-01-31 02:50:00.000000,Turning & Milling,ID4932,Turning & Milling,ID4932,Turning & Milling,ID4932,39000.0
Case19,Turning & Milling Q.C.,ID4163,2012-01-31 23:10:00.000000,2012-01-31 21:50:00.000000,Turning & Milling Q.C.,ID4163,Turning & Milling Q.C.,ID4163,Turning & Milling Q.C.,ID4163,4800.0
Case19,Laser Marking,ID0998,2012-02-01 16:19:00.000000,2012-02-01 15:27:00.000000,Laser Marking,ID0998,Laser Marking,ID0998,Laser Marking,ID0998,3120.0
Case19,Lapping,ID4882,2012-02-20 08:15:00.000000,2012-02-20 07:00:00.000000,Lapping,ID4882,Lapping,ID4882,Lapping,ID4882,4500.0
Case19,Lapping,ID4882,2012-02-20 22:59:00.000000,2012-02-20 22:21:00.000000,Lapping,ID4882,Lapping,ID4882,Lapping,ID4882,2280.0
Case19,Round Grinding,ID4385,2012-02-21 20:00:00.000000,2012-02-21 18:30:00.000000,Round Grinding,ID4385,Round Grinding,ID4385,Round Grinding,ID4385,5400.0
Case19,Round Grinding,ID4872,2012-02-22 03:10:00.000000,2012-02-21 23:22:00.000000,Round Grinding,ID4872,Round Grinding,ID4872,Round Grinding,ID4872,13680.0
Case19,Round Grinding,ID4445,2012-02-22 10:45:00.000000,2012-02-22 03:10:00.000000,Round Grinding,ID4445,Round Grinding,ID4445,Round Grinding,ID4445,27300.0
Case19,Round  Q.C.,ID4493,2012-02-23 02:04:00.000000,2012-02-23 00:49:00.000000,Round  Q.C.,ID4493,Round  Q.C.,ID4493,Round  Q.C.,ID4493,4500.0
Case19,Packing,ID4820,2012-02-23 08:00:00.000000,2012-02-23 07:00:00.000000,Packing,ID4820,Packing,ID4820,Packing,ID4820,3600.0
Case19,Round  Q.C.,ID4493,2012-02-23 16:36:00.000000,2012-02-23 15:36:00.000000,Round  Q.C.,ID4493,Round  Q.C.,ID4493,Round  Q.C.,ID4493,3600.0
Case19,Final Inspection Q.C.,ID4493,2012-02-23 17:52:00.000000,2012-02-23 16:37:00.000000,Final Inspection Q.C.,ID4493,Final Inspection Q.C.,ID4493,Final Inspection Q.C.,ID4493,4500.0
Case19,End,End,2012-02-23 17:52:00.000001,2012-02-23 17:52:00.000001,,,,,,,
Case190,Start,Start,2012-01-10 06:59:59.999999,2012-01-10 06:59:59.999999,,,,,,,
Case190,Packing,ID4820,2012-01-10 08:00:00.000000,2012-01-10 07:00:00.000000,Packing,ID4820,Packing,ID4820,Packing,ID4820,3600.0
Case190,Final Inspection Q.C.,ID4493,2012-01-10 22:45:00.000000,2012-01-10 21:30:00.000000,Final Inspection Q.C.,ID4493,Final Inspection Q.C.,ID4493,Final Inspection Q.C.,ID4493,4500.0
Case190,Turning & Milling Q.C.,ID4493,2012-01-29 20:42:00.000000,2012-01-29 18:19:00.000000,Turning & Milling Q.C.,ID4493,Turning & Milling Q.C.,ID4493,Turning & Milling Q.C.,ID4493,8580.0
Case190,Final Inspection Q.C.,ID4493,2012-02-13 08:15:00.000000,2012-02-13 07:00:00.000000,Final Inspection Q.C.,ID4493,Final Inspection Q.C.,ID4493,Final Inspection Q.C.,ID4493,4500.0
Case190,Turning & Milling Q.C.,ID4493,2012-02-14 18:10:00.000000,2012-02-14 16:18:00.000000,Turning & Milling Q.C.,ID4493,Turning & Milling Q.C.,ID4493,Turning & Milling Q.C.,ID4493,6720.0
Case190,End,End,2012-02-14 18:10:00.000001,2012-02-14 18:10:00.000001,,,,,,,
Case192,Start,Start,2012-01-11 14:59:59.999999,2012-01-11 14:59:59.999999,,,,,,,
Case192,Rework Milling,ID3641,2012-01-11 17:00:00.000000,2012-01-11 15:00:00.000000,Rework Milling,ID3641,Rework Milling,ID3641,Rework Milling,ID3641,7200.0
Case192,Turning & Milling Q.C.,ID4287,2012-01-11 18:09:00.000000,2012-01-11 17:08:00.000000,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,3660.0
Case192,Turning & Milling,ID4132,2012-02-07 23:17:00.000000,2012-02-07 16:54:00.000000,Turning & Milling,ID4132,Turning & Milling,ID4132,Turning & Milling,ID4132,22980.0
Case192,Turning & Milling Q.C.,ID4287,2012-02-08 15:40:00.000000,2012-02-08 14:05:00.000000,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,5700.0
Case192,Turning & Milling,ID4132,2012-02-08 15:41:00.000000,2012-02-08 14:17:00.000000,Turning & Milling,ID4132,Turning & Milling,ID4132,Turning & Milling,ID4132,5040.0
Case192,Turning & Milling,ID4132,2012-02-08 22:46:00.000000,2012-02-08 15:43:00.000000,Turning & Milling,ID4132,Turning & Milling,ID4132,Turning & Milling,ID4132,25380.0
Case192,Turning & Milling,ID4641,2012-02-09 03:17:00.000000,2012-02-09 03:14:00.000000,Turning & Milling,ID4641,Turning & Milling,ID4641,Turning & Milling,ID4641,180.0
Case192,Turning & Milling Q.C.,ID4287,2012-02-09 15:40:00.000000,2012-02-09 14:00:00.000000,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,6000.0
Case192,Turning & Milling,ID4132,2012-02-09 17:13:00.000000,2012-02-09 14:12:00.000000,Turning & Milling,ID4132,Turning & Milling,ID4132,Turning & Milling,ID4132,10860.0
Case192,Turning & Milling,ID3846,2012-02-09 22:56:00.000000,2012-02-09 17:16:00.000000,Turning & Milling,ID3846,Turning & Milling,ID3846,Turning & Milling,ID3846,20400.0
Case192,Turning & Milling,ID4641,2012-02-10 13:45:00.000000,2012-02-10 03:14:00.000000,Turning & Milling,ID4641,Turning & Milling,ID4641,Turning & Milling,ID4641,37860.0
Case192,Turning & Milling,ID3846,2012-02-10 19:53:00.000000,2012-02-10 13:54:00.000000,Turning & Milling,ID3846,Turning & Milling,ID3846,Turning & Milling,ID3846,21540.0
Case192,Turning & Milling Q.C.,ID4287,2012-02-10 17:40:00.000000,2012-02-10 16:37:00.000000,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,3780.0
Case192,Turning & Milling,ID4132,2012-02-12 13:37:00.000000,2012-02-12 05:10:00.000000,Turning & Milling,ID4132,Turning & Milling,ID4132,Turning & Milling,ID4132,30420.0
Case192,Turning & Milling,ID3846,2012-02-12 14:06:00.000000,2012-02-12 13:51:00.000000,Turning & Milling,ID3846,Turning & Milling,ID3846,Turning & Milling,ID3846,900.0
Case192,Turning & Milling,ID3846,2012-02-12 22:59:00.000000,2012-02-12 16:00:00.000000,Turning & Milling,ID3846,Turning & Milling,ID3846,Turning & Milling,ID3846,25140.0
Case192,Turning & Milling,ID4132,2012-02-13 06:24:00.000000,2012-02-12 23:07:00.000000,Turning & Milling,ID4132,Turning & Milling,ID4132,Turning & Milling,ID4132,26220.0
Case192,Turning & Milling Q.C.,ID4287,2012-02-13 01:03:00.000000,2012-02-13 00:42:00.000000,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,1260.0
Case192,Turning & Milling,ID4794,2012-02-13 13:41:00.000000,2012-02-13 06:48:00.000000,Turning & Milling,ID4794,Turning & Milling,ID4794,Turning & Milling,ID4794,24780.0
Case192,Turning & Milling,ID3846,2012-02-13 21:34:00.000000,2012-02-13 14:16:00.000000,Turning & Milling,ID3846,Turning & Milling,ID3846,Turning & Milling,ID3846,26280.0
Case192,Turning & Milling Q.C.,ID4287,2012-02-13 16:49:00.000000,2012-02-13 14:30:00.000000,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,8340.0
Case192,Turning & Milling Q.C.,ID4287,2012-02-13 17:02:00.000000,2012-02-13 16:40:00.000000,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,1320.0
Case192,Turning & Milling,ID3846,2012-02-13 22:58:00.000000,2012-02-13 21:37:00.000000,Turning & Milling,ID3846,Turning & Milling,ID3846,Turning & Milling,ID3846,4860.0
Case192,Turning & Milling Q.C.,ID4287,2012-02-13 23:02:00.000000,2012-02-13 22:00:00.000000,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,3720.0
Case192,Turning & Milling,ID4132,2012-02-14 00:58:00.000000,2012-02-13 23:19:00.000000,Turning & Milling,ID4132,Turning & Milling,ID4132,Turning & Milling,ID4132,5940.0
Case192,Turning & Milling,ID4132,2012-02-14 06:23:00.000000,2012-02-14 01:01:00.000000,Turning & Milling,ID4132,Turning & Milling,ID4132,Turning & Milling,ID4132,19320.0
Case192,Turning & Milling,ID4932,2012-02-14 13:46:00.000000,2012-02-14 06:46:00.000000,Turning & Milling,ID4932,Turning & Milling,ID4932,Turning & Milling,ID4932,25200.0
Case192,Turning & Milling,ID3846,2012-02-14 20:31:00.000000,2012-02-14 14:02:00.000000,Turning & Milling,ID3846,Turning & Milling,ID3846,Turning & Milling,ID3846,23340.0
Case192,Turning & Milling Q.C.,ID4287,2012-02-14 20:35:00.000000,2012-02-14 17:44:00.000000,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,10260.0
Case192,Turning & Milling,ID3846,2012-02-14 21:47:00.000000,2012-02-14 20:32:00.000000,Turning & Milling,ID3846,Turning & Milling,ID3846,Turning & Milling,ID3846,4500.0
Case192,Turning & Milling,ID3846,2012-02-15 00:21:00.000000,2012-02-14 20:33:00.000000,Turning & Milling,ID3846,Turning & Milling,ID3846,Turning & Milling,ID3846,13680.0
Case192,Turning & Milling,ID4132,2012-02-15 02:58:00.000000,2012-02-15 01:01:00.000000,Turning & Milling,ID4132,Turning & Milling,ID4132,Turning & Milling,ID4132,7020.0
Case192,Turning & Milling,ID4932,2012-02-15 13:40:00.000000,2012-02-15 02:59:00.000000,Turning & Milling,ID4932,Turning & Milling,ID4932,Turning & Milling,ID4932,38460.0
Case192,Turning & Milling,ID3846,2012-02-15 22:09:00.000000,2012-02-15 13:54:00.000000,Turning & Milling,ID3846,Turning & Milling,ID3846,Turning & Milling,ID3846,29700.0
Case192,Turning & Milling Q.C.,ID4287,2012-02-15 23:00:00.000000,2012-02-15 21:58:00.000000,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,3720.0
Case192,Turning & Milling,ID4132,2012-02-16 06:29:00.000000,2012-02-15 23:16:00.000000,Turning & Milling,ID4132,Turning & Milling,ID4132,Turning & Milling,ID4132,25980.0
Case192,Turning & Milling,ID4932,2012-02-16 13:44:00.000000,2012-02-16 06:33:00.000000,Turning & Milling,ID4932,Turning & Milling,ID4932,Turning & Milling,ID4932,25860.0
Case192,Turning & Milling,ID3846,2012-02-16 16:05:00.000000,2012-02-16 14:10:00.000000,Turning & Milling,ID3846,Turning & Milling,ID3846,Turning & Milling,ID3846,6900.0
Case192,Turning & Milling,ID3846,2012-02-16 18:46:00.000000,2012-02-16 16:06:00.000000,Turning & Milling,ID3846,Turning & Milling,ID3846,Turning & Milling,ID3846,9600.0
Case192,Turning & Milling Q.C.,ID4287,2012-02-16 19:50:00.000000,2012-02-16 17:30:00.000000,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,8400.0
Case192,Turning & Milling,ID4287,2012-02-16 18:46:00.000000,2012-02-16 17:31:00.000000,Turning & Milling,ID4287,Turning & Milling,ID4287,Turning & Milling,ID4287,4500.0
Case192,Milling,ID4162,2012-02-17 00:54:00.000000,2012-02-16 19:00:00.000000,Milling,ID4162,Milling,ID4162,Milling,ID4162,21240.0
Case192,Milling,ID4162,2012-02-17 19:36:00.000000,2012-02-17 13:36:00.000000,Milling,ID4162,Milling,ID4162,Milling,ID4162,21600.0
Case192,Final Inspection Q.C.,ID4287,2012-02-17 17:30:00.000000,2012-02-17 16:30:00.000000,Final Inspection Q.C.,ID4287,Final Inspection Q.C.,ID4287,Final Inspection Q.C.,ID4287,3600.0
Case192,Turning & Milling,ID4162,2012-02-20 01:46:00.000000,2012-02-19 14:45:00.000000,Turning & Milling,ID4162,Turning & Milling,ID4162,Turning & Milling,ID4162,39660.0
Case192,Milling,ID4162,2012-02-20 04:00:00.000000,2012-02-20 01:48:00.000000,Milling,ID4162,Milling,ID4162,Milling,ID4162,7920.0
Case192,Milling,ID4162,2012-02-20 23:06:00.000000,2012-02-20 21:32:00.000000,Milling,ID4162,Milling,ID4162,Milling,ID4162,5640.0
Case192,Milling,ID4873,2012-02-21 13:29:00.000000,2012-02-21 05:07:00.000000,Milling,ID4873,Milling,ID4873,Milling,ID4873,30120.0
Case192,Milling,ID4162,2012-02-21 18:40:00.000000,2012-02-21 15:10:00.000000,Milling,ID4162,Milling,ID4162,Milling,ID4162,12600.0
Case192,Milling,ID4162,2012-02-21 23:00:00.000000,2012-02-21 20:30:00.000000,Milling,ID4162,Milling,ID4162,Milling,ID4162,9000.0
Case192,Turning & Milling,ID4140,2012-02-22 01:30:00.000000,2012-02-22 00:15:00.000000,Turning & Milling,ID4140,Turning & Milling,ID4140,Turning & Milling,ID4140,4500.0
Case192,Milling,ID4140,2012-02-22 02:50:00.000000,2012-02-22 00:16:00.000000,Milling,ID4140,Milling,ID4140,Milling,ID4140,9240.0
Case192,Milling,ID4140,2012-02-22 04:00:00.000000,2012-02-22 02:52:00.000000,Milling,ID4140,Milling,ID4140,Milling,ID4140,4080.0
Case192,Milling,ID4873,2012-02-22 13:06:00.000000,2012-02-22 03:02:00.000000,Milling,ID4873,Milling,ID4873,Milling,ID4873,36240.0
Case192,Milling,ID4162,2012-02-22 15:10:00.000000,2012-02-22 13:45:00.000000,Milling,ID4162,Milling,ID4162,Milling,ID4162,5100.0
Case192,Milling,ID4162,2012-02-22 23:00:00.000000,2012-02-22 17:10:00.000000,Milling,ID4162,Milling,ID4162,Milling,ID4162,21000.0
Case192,Milling,ID4873,2012-02-23 13:31:00.000000,2012-02-23 03:06:00.000000,Milling,ID4873,Milling,ID4873,Milling,ID4873,37500.0
Case192,Milling,ID4162,2012-02-23 17:00:00.000000,2012-02-23 13:45:00.000000,Milling,ID4162,Milling,ID4162,Milling,ID4162,11700.0
Case192,Milling,ID4162,2012-02-23 19:00:00.000000,2012-02-23 18:00:00.000000,Milling,ID4162,Milling,ID4162,Milling,ID4162,3600.0
Case192,Milling,ID4162,2012-02-23 23:00:00.000000,2012-02-23 21:30:00.000000,Milling,ID4162,Milling,ID4162,Milling,ID4162,5400.0
Case192,Milling,ID4873,2012-02-24 13:30:00.000000,2012-02-24 03:06:00.000000,Milling,ID4873,Milling,ID4873,Milling,ID4873,37440.0
Case192,Packing,ID4291,2012-02-26 08:00:00.000000,2012-02-26 07:00:00.000000,Packing,ID4291,Packing,ID4291,Packing,ID4291,3600.0
