Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,(case) creator,(case) variant,(case) variant-index,concept:name,lifecycle:transition,org:resource,type_task
87904,Cancelar Solicitud,22795,2016/02/17 21:09:15.000,2016/02/17 21:29:05.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Cancelar Solicitud,complete,22795,Event
87904,Notificacion estudiante cancelacion soli,22795,2016/02/22 14:43:19.000,2016/02/22 14:43:19.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Notificacion estudiante cancelacion soli,complete,22795,AutoState
87904,End,End,2016/02/22 14:43:19.000,2016/02/22 14:43:19.000,Variant 1,1,Fluxicon Disco,Variant 1,1,End,complete,End,End
87905,Start,Start,2016/02/17 21:09:26.000,2016/02/17 21:09:26.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Start,complete,Start,Start
87905,Traer informacion estudiante - banner,22795,2016/02/17 21:09:26.000,2016/02/17 21:09:26.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Traer informacion estudiante - banner,complete,22795,AutoState
87905,Radicar Solicitud Homologacion,22795,2016/02/17 21:09:27.000,2016/02/17 21:09:28.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Radicar Solicitud Homologacion,complete,22795,ManualState
87905,Cancelar Solicitud,22795,2016/02/17 21:11:01.000,2016/02/17 21:30:49.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Cancelar Solicitud,complete,22795,Event
87905,Notificacion estudiante cancelacion soli,22795,2016/02/22 14:43:37.000,2016/02/22 14:43:37.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Notificacion estudiante cancelacion soli,complete,22795,AutoState
87905,End,End,2016/02/22 14:43:37.000,2016/02/22 14:43:37.000,Variant 1,1,Fluxicon Disco,Variant 1,1,End,complete,End,End
87906,Start,Start,2016/02/17 21:53:00.000,2016/02/17 21:53:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Start,complete,Start,Start
87906,Traer informacion estudiante - banner,8248,2016/02/17 21:53:00.000,2016/02/17 21:53:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Traer informacion estudiante - banner,complete,8248,AutoState
87906,Radicar Solicitud Homologacion,8248,2016/02/17 21:53:01.000,2016/02/17 21:56:07.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Radicar Solicitud Homologacion,complete,8248,ManualState
87906,Cancelar Solicitud,2292,2016/02/18 03:22:20.000,2016/02/18 03:22:20.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Cancelar Solicitud,complete,2292,Event
87906,Notificacion estudiante cancelacion soli,2292,2016/02/18 10:26:08.000,2016/02/18 10:26:08.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Notificacion estudiante cancelacion soli,complete,2292,AutoState
87906,End,End,2016/02/18 10:26:08.000,2016/02/18 10:26:08.000,Variant 1,1,Fluxicon Disco,Variant 1,1,End,complete,End,End
87907,Start,Start,2016/02/17 22:42:30.000,2016/02/17 22:42:30.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Start,complete,Start,Start
87907,Traer informacion estudiante - banner,10296,2016/02/17 22:42:30.000,2016/02/17 22:42:30.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Traer informacion estudiante - banner,complete,10296,AutoState
87907,Radicar Solicitud Homologacion,10296,2016/02/17 22:42:31.000,2016/02/17 22:42:40.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Radicar Solicitud Homologacion,complete,10296,ManualState
87907,Cancelar Solicitud,22475,2016/02/17 22:51:38.000,2016/02/17 22:55:32.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Cancelar Solicitud,complete,22475,Event
87907,Notificacion estudiante cancelacion soli,22475,2016/02/18 16:46:00.000,2016/02/18 16:46:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Notificacion estudiante cancelacion soli,complete,22475,AutoState
87907,End,End,2016/02/18 16:46:00.000,2016/02/18 16:46:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,End,complete,End,End
87908,Start,Start,2016/02/17 22:53:46.000,2016/02/17 22:53:46.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Start,complete,Start,Start
87908,Traer informacion estudiante - banner,10296,2016/02/17 22:53:46.000,2016/02/17 22:53:46.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Traer informacion estudiante - banner,complete,10296,AutoState
87908,Radicar Solicitud Homologacion,10296,2016/02/17 22:53:47.000,2016/02/17 22:53:53.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Radicar Solicitud Homologacion,complete,10296,ManualState
87908,Cancelar Solicitud,22475,2016/02/17 22:59:56.000,2016/02/17 23:03:37.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Cancelar Solicitud,complete,22475,Event
87908,Notificacion estudiante cancelacion soli,22475,2016/02/18 16:41:45.000,2016/02/18 16:41:45.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Notificacion estudiante cancelacion soli,complete,22475,AutoState
87908,End,End,2016/02/18 16:41:45.000,2016/02/18 16:41:45.000,Variant 1,1,Fluxicon Disco,Variant 1,1,End,complete,End,End
87909,Start,Start,2016/02/17 23:00:04.000,2016/02/17 23:00:04.000,Variant 9,9,Fluxicon Disco,Variant 9,9,Start,complete,Start,Start
87909,Traer informacion estudiante - banner,10296,2016/02/17 23:00:04.000,2016/02/17 23:00:04.000,Variant 9,9,Fluxicon Disco,Variant 9,9,Traer informacion estudiante - banner,complete,10296,AutoState
87909,Radicar Solicitud Homologacion,10296,2016/02/17 23:00:05.000,2016/02/17 23:00:18.000,Variant 9,9,Fluxicon Disco,Variant 9,9,Radicar Solicitud Homologacion,complete,10296,ManualState
87909,Validar solicitud,22475,2016/02/17 23:13:20.000,2016/02/17 23:16:41.000,Variant 9,9,Fluxicon Disco,Variant 9,9,Validar solicitud,complete,22475,ManualState
87909,Cancelar Solicitud,22475,2016/02/17 23:13:20.000,2016/02/17 23:16:47.000,Variant 9,9,Fluxicon Disco,Variant 9,9,Cancelar Solicitud,complete,22475,Event
87909,Notificacion estudiante cancelacion soli,22475,2016/02/18 16:41:14.000,2016/02/18 16:41:14.000,Variant 9,9,Fluxicon Disco,Variant 9,9,Notificacion estudiante cancelacion soli,complete,22475,AutoState
87909,End,End,2016/02/18 16:41:14.000,2016/02/18 16:41:14.000,Variant 9,9,Fluxicon Disco,Variant 9,9,End,complete,End,End
87910,Start,Start,2016/02/17 23:06:42.000,2016/02/17 23:06:42.000,Variant 9,9,Fluxicon Disco,Variant 9,9,Start,complete,Start,Start
87910,Traer informacion estudiante - banner,26298,2016/02/17 23:06:42.000,2016/02/17 23:06:42.000,Variant 9,9,Fluxicon Disco,Variant 9,9,Traer informacion estudiante - banner,complete,26298,AutoState
87910,Radicar Solicitud Homologacion,26298,2016/02/17 23:06:43.000,2016/02/17 23:07:09.000,Variant 9,9,Fluxicon Disco,Variant 9,9,Radicar Solicitud Homologacion,complete,26298,ManualState
87910,Validar solicitud,7080,2016/02/17 23:32:49.000,2016/02/17 23:54:16.000,Variant 9,9,Fluxicon Disco,Variant 9,9,Validar solicitud,complete,7080,ManualState
87910,Cancelar Solicitud,7080,2016/02/17 23:32:50.000,2016/02/18 01:29:54.000,Variant 9,9,Fluxicon Disco,Variant 9,9,Cancelar Solicitud,complete,7080,Event
87910,Notificacion estudiante cancelacion soli,7080,2016/03/09 18:37:31.000,2016/03/09 18:37:31.000,Variant 9,9,Fluxicon Disco,Variant 9,9,Notificacion estudiante cancelacion soli,complete,7080,AutoState
87910,End,End,2016/03/09 18:37:31.000,2016/03/09 18:37:31.000,Variant 9,9,Fluxicon Disco,Variant 9,9,End,complete,End,End
88001,Start,Start,2016/02/18 00:22:53.000,2016/02/18 00:22:53.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Start,complete,Start,Start
88001,Traer informacion estudiante - banner,9886,2016/02/18 00:22:53.000,2016/02/18 00:22:53.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Traer informacion estudiante - banner,complete,9886,AutoState
88001,Radicar Solicitud Homologacion,9886,2016/02/18 00:22:55.000,2016/02/18 00:23:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Radicar Solicitud Homologacion,complete,9886,ManualState
88001,Cancelar Solicitud,22475,2016/02/18 00:28:14.000,2016/02/18 00:30:38.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Cancelar Solicitud,complete,22475,Event
88001,Notificacion estudiante cancelacion soli,22475,2016/02/18 16:53:11.000,2016/02/18 16:53:11.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Notificacion estudiante cancelacion soli,complete,22475,AutoState
88001,End,End,2016/02/18 16:53:11.000,2016/02/18 16:53:11.000,Variant 1,1,Fluxicon Disco,Variant 1,1,End,complete,End,End
88002,Start,Start,2016/02/18 00:40:39.000,2016/02/18 00:40:39.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Start,complete,Start,Start
88002,Traer informacion estudiante - banner,3296,2016/02/18 00:40:39.000,2016/02/18 00:40:39.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Traer informacion estudiante - banner,complete,3296,AutoState
88002,Radicar Solicitud Homologacion,3296,2016/02/18 00:40:41.000,2016/02/18 00:41:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Radicar Solicitud Homologacion,complete,3296,ManualState
88002,Validar solicitud,241,2016/02/18 01:20:51.000,2016/02/18 01:20:51.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Validar solicitud,complete,241,ManualState
88002,Homologacion por grupo de cursos,6979,2016/02/18 02:51:05.000,2016/02/18 03:51:05.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Homologacion por grupo de cursos,complete,6979,SubProcessMultiInstance
88002,End,End,2016/02/18 03:51:05.000,2016/02/18 03:51:05.000,Variant 2,2,Fluxicon Disco,Variant 2,2,End,complete,End,End
88005,Start,Start,2016/02/18 01:30:31.000,2016/02/18 01:30:31.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Start,complete,Start,Start
88005,Traer informacion estudiante - banner,4765,2016/02/18 01:30:31.000,2016/02/18 01:30:31.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Traer informacion estudiante - banner,complete,4765,AutoState
88005,Radicar Solicitud Homologacion,4765,2016/02/18 01:30:32.000,2016/02/18 01:30:32.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Radicar Solicitud Homologacion,complete,4765,ManualState
88005,Validar solicitud,659,2016/02/18 01:47:45.000,2016/02/18 02:05:59.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Validar solicitud,complete,659,ManualState
88005,Homologacion por grupo de cursos,1422,2016/02/22 17:14:53.000,2016/02/22 22:44:24.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Homologacion por grupo de cursos,complete,1422,SubProcessMultiInstance
88005,End,End,2016/02/22 22:44:24.000,2016/02/22 22:44:24.000,Variant 2,2,Fluxicon Disco,Variant 2,2,End,complete,End,End
88007,Start,Start,2016/02/18 02:29:13.000,2016/02/18 02:29:13.000,Variant 3,3,Fluxicon Disco,Variant 3,3,Start,complete,Start,Start
88007,Traer informacion estudiante - banner,8786,2016/02/18 02:29:13.000,2016/02/18 02:29:13.000,Variant 3,3,Fluxicon Disco,Variant 3,3,Traer informacion estudiante - banner,complete,8786,AutoState
88007,Radicar Solicitud Homologacion,8786,2016/02/18 02:29:14.000,2016/02/18 02:29:14.000,Variant 3,3,Fluxicon Disco,Variant 3,3,Radicar Solicitud Homologacion,complete,8786,ManualState
88007,Validar solicitud,10923,2016/02/18 02:36:56.000,2016/02/18 03:58:01.000,Variant 3,3,Fluxicon Disco,Variant 3,3,Validar solicitud,complete,10923,ManualState
88007,Homologacion por grupo de cursos,6971,2016/03/03 16:05:07.000,2016/03/03 16:20:01.000,Variant 3,3,Fluxicon Disco,Variant 3,3,Homologacion por grupo de cursos,complete,6971,SubProcessMultiInstance
88007,Revisar curso,1314,2016/03/03 16:05:08.000,2016/03/03 16:08:02.000,Variant 3,3,Fluxicon Disco,Variant 3,3,Revisar curso,complete,1314,ManualState
88007,Evaluacion curso,1314,2016/03/03 19:24:20.000,2016/03/03 19:28:50.000,Variant 3,3,Fluxicon Disco,Variant 3,3,Evaluacion curso,complete,1314,SubProcessMultiInstance
88007,Validacion final,10923,2016/03/04 15:30:21.000,2016/03/04 15:30:25.000,Variant 3,3,Fluxicon Disco,Variant 3,3,Validacion final,complete,10923,ManualState
88007,Visto Bueno Cierre Proceso,6971,2016/03/04 15:34:27.000,2016/03/04 15:41:52.000,Variant 3,3,Fluxicon Disco,Variant 3,3,Visto Bueno Cierre Proceso,complete,6971,ManualState
88007,End,End,2016/03/04 15:41:52.000,2016/03/04 15:41:52.000,Variant 3,3,Fluxicon Disco,Variant 3,3,End,complete,End,End
88301,Start,Start,2016/02/18 15:29:46.000,2016/02/18 15:29:46.000,Variant 5,5,Fluxicon Disco,Variant 5,5,Start,complete,Start,Start
88301,Traer informacion estudiante - banner,5573,2016/02/18 15:29:46.000,2016/02/18 15:29:46.000,Variant 5,5,Fluxicon Disco,Variant 5,5,Traer informacion estudiante - banner,complete,5573,AutoState
88301,Radicar Solicitud Homologacion,5573,2016/02/18 15:29:51.000,2016/02/18 15:30:05.000,Variant 5,5,Fluxicon Disco,Variant 5,5,Radicar Solicitud Homologacion,complete,5573,ManualState
88301,Notificacion estudiante cancelacion soli,1,2016/02/27 00:08:00.000,2016/02/27 00:08:00.000,Variant 5,5,Fluxicon Disco,Variant 5,5,Notificacion estudiante cancelacion soli,complete,1,AutoState
88301,End,End,2016/02/27 00:08:00.000,2016/02/27 00:08:00.000,Variant 5,5,Fluxicon Disco,Variant 5,5,End,complete,End,End
88401,Start,Start,2016/02/18 17:41:38.000,2016/02/18 17:41:38.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Start,complete,Start,Start
88401,Traer informacion estudiante - banner,5588,2016/02/18 17:41:38.000,2016/02/18 17:41:38.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Traer informacion estudiante - banner,complete,5588,AutoState
88401,Radicar Solicitud Homologacion,5588,2016/02/18 17:41:42.000,2016/02/18 17:41:53.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Radicar Solicitud Homologacion,complete,5588,ManualState
88401,Cancelar Solicitud,5588,2016/02/18 17:53:27.000,2016/02/18 17:58:33.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Cancelar Solicitud,complete,5588,Event
88401,Notificacion estudiante cancelacion soli,5588,2016/02/19 14:47:46.000,2016/02/19 14:47:46.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Notificacion estudiante cancelacion soli,complete,5588,AutoState
88401,End,End,2016/02/19 14:47:46.000,2016/02/19 14:47:46.000,Variant 1,1,Fluxicon Disco,Variant 1,1,End,complete,End,End
88503,Start,Start,2016/02/18 21:11:24.000,2016/02/18 21:11:24.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Start,complete,Start,Start
88503,Traer informacion estudiante - banner,2649,2016/02/18 21:11:24.000,2016/02/18 21:11:24.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Traer informacion estudiante - banner,complete,2649,AutoState
88503,Radicar Solicitud Homologacion,2649,2016/02/18 21:11:27.000,2016/02/18 21:17:25.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Radicar Solicitud Homologacion,complete,2649,ManualState
88503,Homologacion por grupo de cursos,1343,2016/02/19 14:16:06.000,2016/02/19 18:59:33.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Homologacion por grupo de cursos,complete,1343,SubProcessMultiInstance
88503,Validar solicitud,22475,2016/02/19 17:10:12.000,2016/02/19 17:10:12.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Validar solicitud,complete,22475,ManualState
88503,End,End,2016/02/19 17:10:12.000,2016/02/19 17:10:12.000,Variant 24,24,Fluxicon Disco,Variant 24,24,End,complete,End,End
88752,Start,Start,2016/02/19 12:34:51.000,2016/02/19 12:34:51.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Start,complete,Start,Start
88752,Traer informacion estudiante - banner,23530,2016/02/19 12:34:51.000,2016/02/19 12:34:51.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Traer informacion estudiante - banner,complete,23530,AutoState
88752,Radicar Solicitud Homologacion,23530,2016/02/19 12:34:54.000,2016/02/19 12:42:54.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Radicar Solicitud Homologacion,complete,23530,ManualState
88752,Validar solicitud,22404,2016/02/21 14:06:03.000,2016/02/21 14:38:03.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Validar solicitud,complete,22404,ManualState
88752,Cancelar Solicitud,943,2016/02/21 14:06:04.000,2016/02/21 14:38:04.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Cancelar Solicitud,complete,943,Event
88752,Revisar curso,659,2016/02/26 12:03:21.000,2016/02/26 12:03:21.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Revisar curso,complete,659,ManualState
88752,Revisar curso,943,2016/02/26 12:03:22.000,2016/02/26 12:03:22.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Revisar curso,complete,943,ManualState
88752,Notificacion estudiante cancelacion soli,943,2016/02/26 14:55:12.000,2016/02/26 14:55:12.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Notificacion estudiante cancelacion soli,complete,943,AutoState
88752,End,End,2016/02/26 14:55:12.000,2016/02/26 14:55:12.000,Variant 47,47,Fluxicon Disco,Variant 47,47,End,complete,End,End
88853,Start,Start,2016/02/19 15:40:18.000,2016/02/19 15:40:18.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Start,complete,Start,Start
88853,Traer informacion estudiante - banner,26298,2016/02/19 15:40:18.000,2016/02/19 15:40:18.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Traer informacion estudiante - banner,complete,26298,AutoState
88853,Radicar Solicitud Homologacion,26298,2016/02/19 15:40:18.000,2016/02/19 15:55:37.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Radicar Solicitud Homologacion,complete,26298,ManualState
88853,Homologacion por grupo de cursos,6889,2016/02/23 00:03:12.000,2016/02/23 07:09:49.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Homologacion por grupo de cursos,complete,6889,SubProcessMultiInstance
88853,Validar solicitud,7080,2016/02/23 02:58:11.000,2016/02/23 02:58:11.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Validar solicitud,complete,7080,ManualState
88853,End,End,2016/02/23 02:58:11.000,2016/02/23 02:58:11.000,Variant 24,24,Fluxicon Disco,Variant 24,24,End,complete,End,End
88951,Start,Start,2016/02/19 19:35:52.000,2016/02/19 19:35:52.000,Variant 36,36,Fluxicon Disco,Variant 36,36,Start,complete,Start,Start
88951,Traer informacion estudiante - banner,8142,2016/02/19 19:35:52.000,2016/02/19 19:35:52.000,Variant 36,36,Fluxicon Disco,Variant 36,36,Traer informacion estudiante - banner,complete,8142,AutoState
88951,Radicar Solicitud Homologacion,8142,2016/02/19 19:35:58.000,2016/02/19 19:35:58.000,Variant 36,36,Fluxicon Disco,Variant 36,36,Radicar Solicitud Homologacion,complete,8142,ManualState
88951,Validar solicitud,7080,2016/02/19 20:03:13.000,2016/02/19 21:46:52.000,Variant 36,36,Fluxicon Disco,Variant 36,36,Validar solicitud,complete,7080,ManualState
88951,Homologacion por grupo de cursos,6889,2016/03/09 18:39:31.000,2016/03/09 18:46:28.000,Variant 36,36,Fluxicon Disco,Variant 36,36,Homologacion por grupo de cursos,complete,6889,SubProcessMultiInstance
88951,Validacion final,7080,2016/03/09 18:39:32.000,2016/03/09 18:39:36.000,Variant 36,36,Fluxicon Disco,Variant 36,36,Validacion final,complete,7080,ManualState
88951,Visto Bueno Cierre Proceso,6889,2016/03/09 18:43:41.000,2016/03/09 18:50:34.000,Variant 36,36,Fluxicon Disco,Variant 36,36,Visto Bueno Cierre Proceso,complete,6889,ManualState
88951,Transferir Creditos,6889,2016/03/10 17:37:07.000,2016/03/10 17:37:07.000,Variant 36,36,Fluxicon Disco,Variant 36,36,Transferir Creditos,complete,6889,SubProcessMultiInstance
88951,Transferir creditos homologables,6889,2016/03/10 17:37:07.000,2016/03/10 17:37:07.000,Variant 36,36,Fluxicon Disco,Variant 36,36,Transferir creditos homologables,complete,6889,AutoState
88951,End,End,2016/03/10 17:37:07.000,2016/03/10 17:37:07.000,Variant 36,36,Fluxicon Disco,Variant 36,36,End,complete,End,End
88952,Start,Start,2016/02/19 19:19:35.000,2016/02/19 19:19:35.000,Variant 10,10,Fluxicon Disco,Variant 10,10,Start,complete,Start,Start
88952,Notificacion estudiante cancelacion soli,7297,2016/02/19 19:19:35.000,2016/02/19 19:19:35.000,Variant 10,10,Fluxicon Disco,Variant 10,10,Notificacion estudiante cancelacion soli,complete,7297,AutoState
88952,Traer informacion estudiante - banner,8112,2016/02/19 19:46:17.000,2016/02/19 19:46:17.000,Variant 10,10,Fluxicon Disco,Variant 10,10,Traer informacion estudiante - banner,complete,8112,AutoState
88952,Radicar Solicitud Homologacion,8112,2016/02/19 19:46:20.000,2016/02/19 19:46:20.000,Variant 10,10,Fluxicon Disco,Variant 10,10,Radicar Solicitud Homologacion,complete,8112,ManualState
88952,Cancelar Solicitud,7297,2016/02/19 19:54:39.000,2016/02/19 19:54:39.000,Variant 10,10,Fluxicon Disco,Variant 10,10,Cancelar Solicitud,complete,7297,Event
88952,End,End,2016/02/19 19:54:39.000,2016/02/19 19:54:39.000,Variant 10,10,Fluxicon Disco,Variant 10,10,End,complete,End,End
