case_id,resource,role,activity,FixedCost,ResourceCost,Start_Time,End_Time,AssignedTime
214,Loan Officer-000002,Loan Officer,Assess loan risk,0.0,0.0,2023-02-28T13:05:05.802,2023-02-28T13:25:05.802,2023-02-28T13:05:05.802
213,Loan Officer-000004,Loan Officer,Assess loan risk,0.0,0.0,2023-02-28T13:11:43.730,2023-02-28T13:31:43.730,2023-02-28T13:11:43.730
219,Clerk-000008,Clerk,Check application form completeness,0.0,0.08,2023-02-28T13:30:00.000,2023-02-28T13:34:48.973,2023-02-28T13:30:00.000
219,Clerk-000002,Clerk,Check credit history,0.0,0.09,2023-02-28T13:34:48.973,2023-02-28T13:40:30.284,2023-02-28T13:34:48.973
219,AML Investigator-000002,AML Investigator,AML check,0.0,0.0,2023-02-28T13:34:48.973,2023-02-28T13:42:57.963,2023-02-28T13:34:48.973
213,Loan Officer-000003,Loan Officer,Design loan offer,0.0,0.0,2023-02-28T13:31:43.730,2023-02-28T13:48:53.464,2023-02-28T13:31:43.730
216,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-02-28T12:14:16.591,2023-02-28T13:48:57.388,2023-02-28T12:14:16.591
218,Clerk-000001,Clerk,Check application form completeness,0.0,0.84,2023-02-28T13:00:00.000,2023-02-28T13:50:29.120,2023-02-28T13:00:00.000
215,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2023-02-28T13:10:28.410,2023-02-28T13:51:01.391,2023-02-28T13:10:28.410
215,Clerk-000006,Clerk,Check credit history,0.0,0.69,2023-02-28T13:10:28.410,2023-02-28T13:51:53.193,2023-02-28T13:10:28.410
219,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-02-28T13:48:57.388,2023-02-28T13:54:33.863,2023-02-28T13:34:48.973
218,Clerk-000004,Clerk,Check credit history,0.0,0.09,2023-02-28T13:50:29.120,2023-02-28T13:56:08.011,2023-02-28T13:50:29.120
217,Applicant-000001,Applicant,Applicant completes form,0.0,0.0,2023-02-28T12:58:23.865,2023-02-28T13:58:23.865,2023-02-28T12:58:23.865
218,AML Investigator-000001,AML Investigator,AML check,0.0,0.0,2023-02-28T13:50:29.120,2023-02-28T14:05:25.010,2023-02-28T13:50:29.120
217,Clerk-000007,Clerk,Check application form completeness,0.0,0.17,2023-02-28T13:58:23.865,2023-02-28T14:08:20.738,2023-02-28T13:58:23.865
213,Senior Officer-000001,Senior Officer,Approve loan offer,0.0,0.0,2023-02-28T13:48:53.464,2023-02-28T14:08:53.464,2023-02-28T13:48:53.464
216,Loan Officer-000001,Loan Officer,Assess loan risk,0.0,0.0,2023-02-28T13:48:57.388,2023-02-28T14:08:57.388,2023-02-28T13:48:57.388
217,Clerk-000005,Clerk,Check credit history,0.0,0.05,2023-02-28T14:08:20.738,2023-02-28T14:11:06.239,2023-02-28T14:08:20.738
217,AML Investigator-000002,AML Investigator,AML check,0.0,0.0,2023-02-28T14:08:20.738,2023-02-28T14:11:25.256,2023-02-28T14:08:20.738
215,Loan Officer-000002,Loan Officer,Assess loan risk,0.0,0.0,2023-02-28T13:51:53.193,2023-02-28T14:11:53.193,2023-02-28T13:51:53.193
220,Clerk-000003,Clerk,Check application form completeness,0.0,0.22,2023-02-28T14:00:00.000,2023-02-28T14:13:04.109,2023-02-28T14:00:00.000
219,Loan Officer-000004,Loan Officer,Assess loan risk,0.0,0.0,2023-02-28T13:54:33.863,2023-02-28T14:14:33.863,2023-02-28T13:54:33.863
218,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2023-02-28T13:51:01.391,2023-02-28T14:21:06.633,2023-02-28T13:50:29.120
220,Clerk-000008,Clerk,Check credit history,0.0,0.25,2023-02-28T14:13:04.109,2023-02-28T14:27:49.991,2023-02-28T14:13:04.109
217,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-02-28T14:08:20.738,2023-02-28T14:28:45.221,2023-02-28T14:08:20.738
219,Loan Officer-000003,Loan Officer,Design loan offer,0.0,0.0,2023-02-28T14:14:33.863,2023-02-28T14:29:06.336,2023-02-28T14:14:33.863
214,Clerk-000002,Clerk,Reject application,0.0,0.17,2023-02-28T14:25:05.802,2023-02-28T14:35:05.802,2023-02-28T14:25:05.802
218,Loan Officer-000001,Loan Officer,Assess loan risk,0.0,0.0,2023-02-28T14:21:06.633,2023-02-28T14:41:06.633,2023-02-28T14:21:06.633
221,Clerk-000001,Clerk,Check application form completeness,0.0,0.23,2023-02-28T14:30:00.000,2023-02-28T14:43:52.824,2023-02-28T14:30:00.000
217,Loan Officer-000002,Loan Officer,Assess loan risk,0.0,0.0,2023-02-28T14:28:45.221,2023-02-28T14:48:45.221,2023-02-28T14:28:45.221
221,AML Investigator-000002,AML Investigator,AML check,0.0,0.0,2023-02-28T14:43:52.824,2023-02-28T14:48:58.932,2023-02-28T14:43:52.824
219,Senior Officer-000002,Senior Officer,Approve loan offer,0.0,0.0,2023-02-28T14:29:06.336,2023-02-28T14:49:06.336,2023-02-28T14:29:06.336
221,Clerk-000006,Clerk,Check credit history,0.0,0.19,2023-02-28T14:43:52.824,2023-02-28T14:55:17.444,2023-02-28T14:43:52.824
217,Loan Officer-000004,Loan Officer,Design loan offer,0.0,0.0,2023-02-28T14:48:45.221,2023-02-28T14:58:31.349,2023-02-28T14:48:45.221
213,Clerk-000007,Clerk,Approve application,0.0,0.08,2023-03-01T07:00:00.000,2023-03-01T07:05:00.000,2023-02-28T15:08:53.464
219,Clerk-000002,Clerk,Approve application,0.0,0.08,2023-03-01T07:00:00.000,2023-03-01T07:05:00.000,2023-02-28T15:49:06.336
221,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-02-28T14:43:52.824,2023-03-01T07:07:48.288,2023-02-28T14:43:52.824
216,Clerk-000005,Clerk,Reject application,0.0,0.17,2023-03-01T07:00:00.000,2023-03-01T07:10:00.000,2023-02-28T15:08:57.388
215,Clerk-000003,Clerk,Reject application,0.0,0.17,2023-03-01T07:00:00.000,2023-03-01T07:10:00.000,2023-02-28T15:11:53.193
218,Clerk-000008,Clerk,Reject application,0.0,0.17,2023-03-01T07:00:00.000,2023-03-01T07:10:00.000,2023-02-28T15:41:06.633
222,Clerk-000004,Clerk,Check application form completeness,0.0,0.29,2023-03-01T07:00:00.000,2023-03-01T07:17:37.181,2023-02-28T15:00:00.000
217,Senior Officer-000001,Senior Officer,Approve loan offer,0.0,0.0,2023-02-28T14:58:31.349,2023-03-01T07:18:31.349,2023-02-28T14:58:31.349
221,Loan Officer-000003,Loan Officer,Assess loan risk,0.0,0.0,2023-03-01T07:07:48.288,2023-03-01T07:27:48.288,2023-03-01T07:07:48.288
221,Loan Officer-000001,Loan Officer,Design loan offer,0.0,0.0,2023-03-01T07:27:48.288,2023-03-01T07:38:03.759,2023-03-01T07:27:48.288
223,Clerk-000006,Clerk,Check application form completeness,0.0,0.19,2023-03-01T07:30:00.000,2023-03-01T07:41:08.567,2023-03-01T07:30:00.000
220,AML Investigator-000001,AML Investigator,AML check,0.0,0.0,2023-02-28T14:13:04.109,2023-03-01T07:42:48.642,2023-02-28T14:13:04.109
222,Clerk-000001,Clerk,Check credit history,0.0,0.42,2023-03-01T07:17:37.181,2023-03-01T07:42:56.717,2023-03-01T07:17:37.181
223,Clerk-000007,Clerk,Check credit history,0.0,0.12,2023-03-01T07:41:08.567,2023-03-01T07:48:23.842,2023-03-01T07:41:08.567
222,AML Investigator-000002,AML Investigator,AML check,0.0,0.0,2023-03-01T07:17:37.181,2023-03-01T07:50:00.957,2023-03-01T07:17:37.181
221,Senior Officer-000002,Senior Officer,Approve loan offer,0.0,0.0,2023-03-01T07:38:03.759,2023-03-01T07:58:03.759,2023-03-01T07:38:03.759
220,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2023-02-28T14:21:06.633,2023-03-01T08:06:55.390,2023-02-28T14:13:04.109
223,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2023-03-01T08:06:55.390,2023-03-01T08:23:26.536,2023-03-01T07:41:08.567
217,Clerk-000005,Clerk,Cancel application,0.0,0.08,2023-03-01T08:18:31.349,2023-03-01T08:23:31.349,2023-03-01T08:18:31.349
220,Loan Officer-000002,Loan Officer,Assess loan risk,0.0,0.0,2023-03-01T08:06:55.390,2023-03-01T08:26:55.390,2023-03-01T08:06:55.390
220,Loan Officer-000004,Loan Officer,Design loan offer,0.0,0.0,2023-03-01T08:26:55.390,2023-03-01T08:32:30.236,2023-03-01T08:26:55.390
225,Clerk-000003,Clerk,Check application form completeness,0.0,0.05,2023-03-01T08:30:00.000,2023-03-01T08:33:12.719,2023-03-01T08:30:00.000
222,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-03-01T07:17:37.181,2023-03-01T08:33:17.525,2023-03-01T07:17:37.181
225,AML Investigator-000002,AML Investigator,AML check,0.0,0.0,2023-03-01T08:33:12.719,2023-03-01T08:34:49.420,2023-03-01T08:33:12.719
223,AML Investigator-000001,AML Investigator,AML check,0.0,0.0,2023-03-01T07:42:48.642,2023-03-01T08:36:14.759,2023-03-01T07:41:08.567
225,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2023-03-01T08:33:12.719,2023-03-01T08:38:25.461,2023-03-01T08:33:12.719
225,Clerk-000008,Clerk,Check credit history,0.0,0.13,2023-03-01T08:33:12.719,2023-03-01T08:40:44.403,2023-03-01T08:33:12.719
220,Senior Officer-000001,Senior Officer,Approve loan offer,0.0,0.0,2023-03-01T08:32:30.236,2023-03-01T08:52:30.236,2023-03-01T08:32:30.236
222,Loan Officer-000003,Loan Officer,Assess loan risk,0.0,0.0,2023-03-01T08:33:17.525,2023-03-01T08:53:17.525,2023-03-01T08:33:17.525
224,Clerk-000002,Clerk,Check application form completeness,0.0,0.91,2023-03-01T08:00:00.000,2023-03-01T08:54:24.192,2023-03-01T08:00:00.000
223,Loan Officer-000001,Loan Officer,Assess loan risk,0.0,0.0,2023-03-01T08:36:14.759,2023-03-01T08:56:14.759,2023-03-01T08:36:14.759
222,Loan Officer-000004,Loan Officer,Design loan offer,0.0,0.0,2023-03-01T08:53:17.525,2023-03-01T08:56:31.975,2023-03-01T08:53:17.525
224,Clerk-000004,Clerk,Return application back to applicant,0.0,0.08,2023-03-01T08:54:24.192,2023-03-01T08:59:24.192,2023-03-01T08:54:24.192
225,Loan Officer-000002,Loan Officer,Assess loan risk,0.0,0.0,2023-03-01T08:40:44.403,2023-03-01T09:00:44.403,2023-03-01T08:40:44.403
225,Loan Officer-000001,Loan Officer,Design loan offer,0.0,0.0,2023-03-01T09:00:44.403,2023-03-01T09:01:52.819,2023-03-01T09:00:44.403
221,Clerk-000006,Clerk,Cancel application,0.0,0.08,2023-03-01T08:58:03.759,2023-03-01T09:03:03.759,2023-03-01T08:58:03.759
223,Loan Officer-000003,Loan Officer,Design loan offer,0.0,0.0,2023-03-01T08:56:14.759,2023-03-01T09:09:08.918,2023-03-01T08:56:14.759
226,Clerk-000001,Clerk,Check application form completeness,0.0,0.21,2023-03-01T09:00:00.000,2023-03-01T09:12:53.972,2023-03-01T09:00:00.000
222,Senior Officer-000002,Senior Officer,Approve loan offer,0.0,0.0,2023-03-01T08:56:31.975,2023-03-01T09:16:31.975,2023-03-01T08:56:31.975
226,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-03-01T09:12:53.972,2023-03-01T09:17:43.109,2023-03-01T09:12:53.972
225,Senior Officer-000001,Senior Officer,Approve loan offer,0.0,0.0,2023-03-01T09:01:52.819,2023-03-01T09:21:52.819,2023-03-01T09:01:52.819
226,Clerk-000007,Clerk,Check credit history,0.0,0.21,2023-03-01T09:12:53.972,2023-03-01T09:25:45.877,2023-03-01T09:12:53.972
227,Clerk-000005,Clerk,Check application form completeness,0.0,0.03,2023-03-01T09:30:00.000,2023-03-01T09:31:46.057,2023-03-01T09:30:00.000
227,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2023-03-01T09:31:46.057,2023-03-01T09:32:40.128,2023-03-01T09:31:46.057
223,Senior Officer-000002,Senior Officer,Approve loan offer,0.0,0.0,2023-03-01T09:16:31.975,2023-03-01T09:36:31.975,2023-03-01T09:09:08.918
227,Clerk-000003,Clerk,Check credit history,0.0,0.26,2023-03-01T09:31:46.057,2023-03-01T09:47:15.299,2023-03-01T09:31:46.057
226,AML Investigator-000002,AML Investigator,AML check,0.0,0.0,2023-03-01T09:12:53.972,2023-03-01T09:55:11.083,2023-03-01T09:12:53.972
220,Clerk-000008,Clerk,Cancel application,0.0,0.08,2023-03-01T09:52:30.236,2023-03-01T09:57:30.236,2023-03-01T09:52:30.236
224,Applicant-000001,Applicant,Applicant completes form,0.0,0.0,2023-03-01T08:59:24.192,2023-03-01T09:59:24.192,2023-03-01T08:59:24.192
228,Clerk-000004,Clerk,Check application form completeness,0.0,0.09,2023-03-01T10:00:00.000,2023-03-01T10:05:17.453,2023-03-01T10:00:00.000
228,Clerk-000006,Clerk,Return application back to applicant,0.0,0.08,2023-03-01T10:05:17.453,2023-03-01T10:10:17.453,2023-03-01T10:05:17.453
224,Clerk-000002,Clerk,Check application form completeness,0.0,0.19,2023-03-01T09:59:24.192,2023-03-01T10:10:46.278,2023-03-01T09:59:24.192
226,Loan Officer-000004,Loan Officer,Assess loan risk,0.0,0.0,2023-03-01T09:55:11.083,2023-03-01T10:15:11.083,2023-03-01T09:55:11.083
222,Clerk-000007,Clerk,Approve application,0.0,0.08,2023-03-01T10:16:31.975,2023-03-01T10:21:31.975,2023-03-01T10:16:31.975
225,Clerk-000005,Clerk,Cancel application,0.0,0.08,2023-03-01T10:21:52.819,2023-03-01T10:26:52.819,2023-03-01T10:21:52.819
224,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-03-01T10:10:46.278,2023-03-01T10:28:33.132,2023-03-01T10:10:46.278
229,Clerk-000003,Clerk,Check application form completeness,0.0,0.07,2023-03-01T10:30:00.000,2023-03-01T10:34:03.547,2023-03-01T10:30:00.000
227,AML Investigator-000001,AML Investigator,AML check,0.0,0.0,2023-03-01T09:31:46.057,2023-03-01T10:38:55.649,2023-03-01T09:31:46.057
229,Clerk-000008,Clerk,Return application back to applicant,0.0,0.08,2023-03-01T10:34:03.547,2023-03-01T10:39:03.547,2023-03-01T10:34:03.547
223,Clerk-000004,Clerk,Cancel application,0.0,0.08,2023-03-01T10:36:31.975,2023-03-01T10:41:31.975,2023-03-01T10:36:31.975
224,Clerk-000001,Clerk,Check credit history,0.0,0.52,2023-03-01T10:10:46.278,2023-03-01T10:41:56.825,2023-03-01T10:10:46.278
227,Loan Officer-000002,Loan Officer,Assess loan risk,0.0,0.0,2023-03-01T10:38:55.649,2023-03-01T10:58:55.649,2023-03-01T10:38:55.649
230,Clerk-000006,Clerk,Check application form completeness,0.0,0.08,2023-03-01T11:00:00.000,2023-03-01T11:04:54.915,2023-03-01T11:00:00.000
230,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2023-03-01T11:04:54.915,2023-03-01T11:07:15.278,2023-03-01T11:04:54.915
228,Applicant-000001,Applicant,Applicant completes form,0.0,0.0,2023-03-01T10:10:17.453,2023-03-01T11:10:17.453,2023-03-01T10:10:17.453
227,Loan Officer-000001,Loan Officer,Design loan offer,0.0,0.0,2023-03-01T10:58:55.649,2023-03-01T11:16:49.631,2023-03-01T10:58:55.649
228,Clerk-000007,Clerk,Check application form completeness,0.0,0.2,2023-03-01T11:10:17.453,2023-03-01T11:22:25.856,2023-03-01T11:10:17.453
226,Clerk-000005,Clerk,Reject application,0.0,0.17,2023-03-01T11:15:11.083,2023-03-01T11:25:11.083,2023-03-01T11:15:11.083
224,AML Investigator-000002,AML Investigator,AML check,0.0,0.0,2023-03-01T10:10:46.278,2023-03-01T11:26:47.586,2023-03-01T10:10:46.278
230,AML Investigator-000001,AML Investigator,AML check,0.0,0.0,2023-03-01T11:04:54.915,2023-03-01T11:27:18.254,2023-03-01T11:04:54.915
227,Senior Officer-000001,Senior Officer,Approve loan offer,0.0,0.0,2023-03-01T11:16:49.631,2023-03-01T11:36:49.631,2023-03-01T11:16:49.631
228,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-03-01T11:22:25.856,2023-03-01T11:38:47.840,2023-03-01T11:22:25.856
224,Loan Officer-000003,Loan Officer,Assess loan risk,0.0,0.0,2023-03-01T11:26:47.586,2023-03-01T11:46:47.586,2023-03-01T11:26:47.586
228,AML Investigator-000002,AML Investigator,AML check,0.0,0.0,2023-03-01T11:26:47.586,2023-03-01T11:48:33.625,2023-03-01T11:22:25.856
224,Loan Officer-000004,Loan Officer,Design loan offer,0.0,0.0,2023-03-01T11:46:47.586,2023-03-01T11:50:09.189,2023-03-01T11:46:47.586
228,Clerk-000003,Clerk,Check credit history,0.0,0.54,2023-03-01T11:22:25.856,2023-03-01T11:54:46.514,2023-03-01T11:22:25.856
231,Clerk-000008,Clerk,Check application form completeness,0.0,0.41,2023-03-01T11:30:00.000,2023-03-01T11:54:50.301,2023-03-01T11:30:00.000
231,Clerk-000004,Clerk,Check credit history,0.0,0.04,2023-03-01T11:54:50.301,2023-03-01T11:57:21.039,2023-03-01T11:54:50.301
232,Clerk-000001,Clerk,Check application form completeness,0.0,0.13,2023-03-01T12:00:00.000,2023-03-01T12:07:50.295,2023-03-01T12:00:00.000
224,Senior Officer-000002,Senior Officer,Approve loan offer,0.0,0.0,2023-03-01T11:50:09.189,2023-03-01T12:10:09.189,2023-03-01T11:50:09.189
229,Applicant-000001,Applicant,Applicant completes form,0.0,0.0,2023-03-01T11:10:17.453,2023-03-01T12:10:17.453,2023-03-01T10:39:03.547
230,Clerk-000002,Clerk,Check credit history,0.0,1.13,2023-03-01T11:04:54.915,2023-03-01T12:12:58.270,2023-03-01T11:04:54.915
229,Clerk-000007,Clerk,Check application form completeness,0.0,0.06,2023-03-01T12:10:17.453,2023-03-01T12:14:05.423,2023-03-01T12:10:17.453
228,Loan Officer-000002,Loan Officer,Assess loan risk,0.0,0.0,2023-03-01T11:54:46.514,2023-03-01T12:14:46.514,2023-03-01T11:54:46.514
228,Loan Officer-000003,Loan Officer,Design loan offer,0.0,0.0,2023-03-01T12:14:46.514,2023-03-01T12:17:31.789,2023-03-01T12:14:46.514
231,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2023-03-01T11:54:50.301,2023-03-01T12:18:54.381,2023-03-01T11:54:50.301
232,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-03-01T12:07:50.295,2023-03-01T12:20:21.447,2023-03-01T12:07:50.295
232,AML Investigator-000002,AML Investigator,AML check,0.0,0.0,2023-03-01T12:07:50.295,2023-03-01T12:26:17.846,2023-03-01T12:07:50.295
232,Clerk-000006,Clerk,Check credit history,0.0,0.35,2023-03-01T12:07:50.295,2023-03-01T12:28:43.858,2023-03-01T12:07:50.295
230,Loan Officer-000001,Loan Officer,Assess loan risk,0.0,0.0,2023-03-01T12:12:58.270,2023-03-01T12:32:58.270,2023-03-01T12:12:58.270
230,Loan Officer-000002,Loan Officer,Design loan offer,0.0,0.0,2023-03-01T12:32:58.270,2023-03-01T12:35:39.291,2023-03-01T12:32:58.270
228,Senior Officer-000001,Senior Officer,Approve loan offer,0.0,0.0,2023-03-01T12:17:31.789,2023-03-01T12:37:31.789,2023-03-01T12:17:31.789
229,Clerk-000005,Clerk,Check credit history,0.0,0.43,2023-03-01T12:14:05.423,2023-03-01T12:39:43.132,2023-03-01T12:14:05.423
227,Clerk-000008,Clerk,Approve application,0.0,0.08,2023-03-01T12:36:49.631,2023-03-01T12:41:49.631,2023-03-01T12:36:49.631
231,AML Investigator-000001,AML Investigator,AML check,0.0,0.0,2023-03-01T11:54:50.301,2023-03-01T12:43:50.241,2023-03-01T11:54:50.301
232,Loan Officer-000004,Loan Officer,Assess loan risk,0.0,0.0,2023-03-01T12:28:43.858,2023-03-01T12:48:43.858,2023-03-01T12:28:43.858
233,Clerk-000003,Clerk,Check application form completeness,0.0,0.39,2023-03-01T12:30:00.000,2023-03-01T12:53:23.514,2023-03-01T12:30:00.000
230,Senior Officer-000002,Senior Officer,Approve loan offer,0.0,0.0,2023-03-01T12:35:39.291,2023-03-01T12:55:39.291,2023-03-01T12:35:39.291
231,Loan Officer-000003,Loan Officer,Assess loan risk,0.0,0.0,2023-03-01T12:43:50.241,2023-03-01T13:03:50.241,2023-03-01T12:43:50.241
232,Loan Officer-000001,Loan Officer,Design loan offer,0.0,0.0,2023-03-01T12:48:43.858,2023-03-01T13:08:25.029,2023-03-01T12:48:43.858
224,Clerk-000002,Clerk,Approve application,0.0,0.08,2023-03-01T13:10:09.189,2023-03-01T13:15:09.189,2023-03-01T13:10:09.189
233,Clerk-000004,Clerk,Check credit history,0.0,0.45,2023-03-01T12:53:23.514,2023-03-01T13:20:23.566,2023-03-01T12:53:23.514
233,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-03-01T12:53:23.514,2023-03-01T13:20:38.206,2023-03-01T12:53:23.514
234,Clerk-000001,Clerk,Check application form completeness,0.0,0.45,2023-03-01T13:00:00.000,2023-03-01T13:26:57.914,2023-03-01T13:00:00.000
232,Senior Officer-000001,Senior Officer,Approve loan offer,0.0,0.0,2023-03-01T13:08:25.029,2023-03-01T13:28:25.029,2023-03-01T13:08:25.029
229,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2023-03-01T12:18:54.381,2023-03-01T13:31:35.372,2023-03-01T12:14:05.423
229,AML Investigator-000002,AML Investigator,AML check,0.0,0.0,2023-03-01T12:26:17.846,2023-03-01T13:35:34.564,2023-03-01T12:14:05.423
234,Clerk-000007,Clerk,Check credit history,0.0,0.23,2023-03-01T13:26:57.914,2023-03-01T13:40:47.173,2023-03-01T13:26:57.914
228,Clerk-000005,Clerk,Cancel application,0.0,0.08,2023-03-01T13:37:31.789,2023-03-01T13:42:31.789,2023-03-01T13:37:31.789
233,AML Investigator-000001,AML Investigator,AML check,0.0,0.0,2023-03-01T12:53:23.514,2023-03-01T13:44:38.522,2023-03-01T12:53:23.514
235,Clerk-000006,Clerk,Check application form completeness,0.0,0.35,2023-03-01T13:30:00.000,2023-03-01T13:51:08.029,2023-03-01T13:30:00.000
235,Clerk-000008,Clerk,Check credit history,0.0,0.06,2023-03-01T13:51:08.029,2023-03-01T13:54:50.750,2023-03-01T13:51:08.029
229,Loan Officer-000002,Loan Officer,Assess loan risk,0.0,0.0,2023-03-01T13:35:34.564,2023-03-01T13:55:34.564,2023-03-01T13:35:34.564
230,Clerk-000003,Clerk,Cancel application,0.0,0.08,2023-03-01T13:55:39.291,2023-03-01T14:00:39.291,2023-03-01T13:55:39.291
235,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2023-03-01T13:51:08.029,2023-03-01T14:01:44.268,2023-03-01T13:51:08.029
229,Loan Officer-000003,Loan Officer,Design loan offer,0.0,0.0,2023-03-01T13:55:34.564,2023-03-01T14:02:06.419,2023-03-01T13:55:34.564
235,AML Investigator-000001,AML Investigator,AML check,0.0,0.0,2023-03-01T13:51:08.029,2023-03-01T14:03:43.429,2023-03-01T13:51:08.029
233,Loan Officer-000004,Loan Officer,Assess loan risk,0.0,0.0,2023-03-01T13:44:38.522,2023-03-01T14:04:38.522,2023-03-01T13:44:38.522
234,AML Investigator-000002,AML Investigator,AML check,0.0,0.0,2023-03-01T13:35:34.564,2023-03-01T14:07:02.065,2023-03-01T13:26:57.914
231,Clerk-000004,Clerk,Reject application,0.0,0.17,2023-03-01T14:03:50.241,2023-03-01T14:13:50.241,2023-03-01T14:03:50.241
229,Senior Officer-000002,Senior Officer,Approve loan offer,0.0,0.0,2023-03-01T14:02:06.419,2023-03-01T14:22:06.419,2023-03-01T14:02:06.419
234,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-03-01T13:26:57.914,2023-03-01T14:22:31.918,2023-03-01T13:26:57.914
235,Loan Officer-000001,Loan Officer,Assess loan risk,0.0,0.0,2023-03-01T14:03:43.429,2023-03-01T14:23:43.429,2023-03-01T14:03:43.429
236,Clerk-000002,Clerk,Check application form completeness,0.0,0.52,2023-03-01T14:00:00.000,2023-03-01T14:31:05.640,2023-03-01T14:00:00.000
